kingdom,phylum,subphylum,class_name,subclass,order_name,suborder,infraorder,family_name
Animalia,Mollusca,,Heterobranchia,,Acteonida,,,Acteonoidea
Animalia,Mollusca,,Heterobranchia,,Pupilloidei,,,Orculidae
Animalia,Mollusca,,Heterobranchia,,Acochlida,,,Tantulidae
Animalia,Mollusca,,Heterobranchia,,Helicoidei,,,Trissexodontidae
Animalia,Mollusca,,Heterobranchia,,Pupilloidei,,,Amastridae
Animalia,Mollusca,,Heterobranchia,,Acteonida,,,Aplustridae
Animalia,Mollusca,,Heterobranchia,,Gymnosomata,,,Clionoidea
Animalia,Mollusca,,Heterobranchia,,Orbitestellida,,,Cimidae
Animalia,Mollusca,,Heterobranchia,,Aeolidiina,,,Cuthonidae
Animalia,Mollusca,,Heterobranchia,,Aplysiida,,,Aplysiidae
Animalia,Mollusca,,Heterobranchia,,Aplysiida,,,Akeridae
Animalia,Mollusca,,Heterobranchia,,Doridoidei,,,Corambidae
Animalia,Mollusca,,Heterobranchia,,Pyramidellida,,,Pyramidellidae
Animalia,Mollusca,,Heterobranchia,,Pupilloidei,,,Pupilloidea
Animalia,Mollusca,,Heterobranchia,,Arionoidei,,,Binneyidae
Animalia,Mollusca,,Heterobranchia,,Cladobranchia,,,Dironidae
Animalia,Mollusca,,Heterobranchia,,,,,Tjaernoeiidae
Animalia,Mollusca,,Heterobranchia,,Lymnaeida,,,Lymnaeoidea
Animalia,Mollusca,,Heterobranchia,,Scolodontina,,,Scolodontidae
Animalia,Mollusca,,Heterobranchia,,Lymnaeida,,,Chilinidae
Animalia,Mollusca,,Heterobranchia,,Helicina,,,Plectopyloidea
Animalia,Mollusca,,Heterobranchia,,Orthalicoidei,,,Amphibulimidae
Animalia,Mollusca,,Heterobranchia,,Limacoidei,,,Ariophantidae
Animalia,Mollusca,,Heterobranchia,,Limacoidei,,,Zonitidae
Animalia,Mollusca,,Heterobranchia,,Doridoidei,,,Dorididae
Animalia,Mollusca,,Heterobranchia,,Helicina,,,Discidae
Animalia,Mollusca,,Heterobranchia,,Oleacinoidei,,,Oleacinoidea
Animalia,Mollusca,,Heterobranchia,,Bulloidei,,,Colpodaspididae
Animalia,Mollusca,,Heterobranchia,,Thecosomata,,,Creseidae
Animalia,Mollusca,,Heterobranchia,,Veronicellida,,,Rathouisiidae
Animalia,Mollusca,,Heterobranchia,,Pupilloidei,,,Partulidae
Animalia,Mollusca,,Heterobranchia,,Aeolidiina,,,Calmidae
Animalia,Mollusca,,Heterobranchia,,Helicina,,,Urocoptidae
Animalia,Mollusca,,Heterobranchia,,Limacoidei,,,Chronidae
Animalia,Mollusca,,Heterobranchia,,Cladobranchia,,,Phylliroidae
Animalia,Mollusca,,Heterobranchia,,Omalogyrina,,,Omalogyridae
Animalia,Mollusca,,Heterobranchia,,Bulloidei,,,Mnestiidae
Animalia,Mollusca,,Heterobranchia,,Rhytidoidei,,,Rhytididae
Animalia,Mollusca,,Heterobranchia,,Cladobranchia,,,Heroidae
Animalia,Mollusca,,Heterobranchia,,Aeolidiina,,,Samlidae
Animalia,Mollusca,,Heterobranchia,,Bulloidei,,,Tornatinidae
Animalia,Mollusca,,Heterobranchia,,Architectonicina,,,Architectonicidae
Animalia,Mollusca,,Heterobranchia,,Doridoidei,,,Doridoidea
Animalia,Mollusca,,Heterobranchia,,Omalogyrina,,,Omalogyroidea
Animalia,Mollusca,,Heterobranchia,,Aeolidiina,,,Unidentiidae
Animalia,Mollusca,,Heterobranchia,,Rhytidoidei,,,Acavidae
Animalia,Mollusca,,Heterobranchia,,Thecosomata,,,Limacinidae
Animalia,Mollusca,,Heterobranchia,,Helicoidei,,,Trichodiscinidae
Animalia,Mollusca,,Heterobranchia,,Bulloidei,,,Rhizoridae
Animalia,Mollusca,,Heterobranchia,,Helicina,,,Epirobiidae
Animalia,Mollusca,,Heterobranchia,,Limacoidei,,,Limacidae
Animalia,Mollusca,,Heterobranchia,,Ectobranchia,,,Hyalogyrinidae
Animalia,Mollusca,,Heterobranchia,,Achatinina,,,Achatinoidea
Animalia,Mollusca,,Heterobranchia,,Pupilloidei,,,Achatinellidae
Animalia,Mollusca,,Heterobranchia,,Helicoidei,,,Cepolidae
Animalia,Mollusca,,Heterobranchia,,Pupilloidei,,,Pupillidae
Animalia,Mollusca,,Heterobranchia,,Ectobranchia,,,Valvatidae
Animalia,Mollusca,,Heterobranchia,,Bulloidei,,,Philinoidea
Animalia,Mollusca,,Heterobranchia,,Limacoidei,,,Dyakiidae
Animalia,Mollusca,,Heterobranchia,,Lymnaeida,,,Planorbidae
Animalia,Mollusca,,Heterobranchia,,Helicina,,,Charopidae
Animalia,Mollusca,,Heterobranchia,,Rissoellida,,,Rissoellidae
Animalia,Mollusca,,Heterobranchia,,Cladobranchia,,,Curnonidae
Animalia,Mollusca,,Heterobranchia,,Limacoidei,,,Helicarionoidea
Animalia,Mollusca,,Heterobranchia,,Arionoidei,,,Arionidae
Animalia,Mollusca,,Heterobranchia,,Helicina,,,Helicodiscidae
Animalia,Mollusca,,Heterobranchia,,Ectobranchia,,,Cornirostridae
Animalia,Mollusca,,Heterobranchia,,Helicoidei,,,Xanthonychidae
Animalia,Mollusca,,Heterobranchia,,Acochlida,,,Parhedyloidea
Animalia,Mollusca,,Heterobranchia,,Aeolidiina,,,Fionoidea
Animalia,Mollusca,,Heterobranchia,,Acochlida,,,Pseudunelidae
Animalia,Mollusca,,Heterobranchia,,Arionoidei,,,Philomycidae
Animalia,Mollusca,,Heterobranchia,,Rhytidoidei,,,Macrocyclidae
Animalia,Mollusca,,Heterobranchia,,Doridoidei,,,Onchidoridoidea
Animalia,Mollusca,,Heterobranchia,,Aeolidiina,,,Myrrhinidae
Animalia,Mollusca,,Heterobranchia,,Helicoidei,,,Geomitridae
Animalia,Mollusca,,Heterobranchia,,Bulloidei,,,Cylichnoidea
Animalia,Mollusca,,Heterobranchia,,Scolodontina,,,Scolodontoidea
Animalia,Mollusca,,Heterobranchia,,Aeolidiina,,,Coryphellidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Trapezidae
Animalia,Mollusca,,Heteroconchia,,Thraciida,,,Thraciidae
Animalia,Mollusca,,Heteroconchia,,Poromyida,,,Cuspidarioidea
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Cardilidae
Animalia,Mollusca,,Heteroconchia,,Unionida,,,Etherioidea
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Veneroidea
Animalia,Mollusca,,Heteroconchia,,Sphaeriida,,,Psammobiidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Arcticoidea
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Basterotiidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Petricolidae
Animalia,Mollusca,,Heteroconchia,,Pholadomyida,,,Pholadomyoidea
Animalia,Mollusca,,Heteroconchia,,Lucinida,,,Mactromyidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Mesodesmatidae
Animalia,Mollusca,,Heteroconchia,,Poromyida,,,Spheniopsidae
Animalia,Mollusca,,Heteroconchia,,Lucinida,,,Lucinoidea
Animalia,Mollusca,,Heteroconchia,,Solenida,,,Hiatellidae
Animalia,Mollusca,,Heteroconchia,,Unionida,,,Hyrioidea
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Ungulinidae
Animalia,Mollusca,,Heteroconchia,,Unionida,,,Unionoidea
Animalia,Mollusca,,Heteroconchia,,Pandorida,,,Pandoridae
Animalia,Mollusca,,Heteroconchia,,Lucinida,,,Lucinidae
Animalia,Mollusca,,Heteroconchia,,Pandorida,,,Lyonsiidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Hemidonacidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Ungulinoidea
Animalia,Mollusca,,Heteroconchia,,Poromyida,,,Verticordiidae
Animalia,Mollusca,,Heteroconchia,,Poromyida,,,Protocuspidariidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Mactroidea
Animalia,Mollusca,,Heteroconchia,,Myida,,,Pholadoidea
Animalia,Mollusca,,Heteroconchia,,Thraciida,,,Myochamidae
Animalia,Mollusca,,Heteroconchia,,Pandorida,,,Penicillidae
Animalia,Mollusca,,Heteroconchia,,Poromyida,,,Cuspidariidae
Animalia,Mollusca,,Heteroconchia,,Galeommatida,,,Lasaeidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Glossidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Glossoidea
Animalia,Mollusca,,Heteroconchia,,Pandorida,,,Pandoroidea
Animalia,Mollusca,,Heteroconchia,,Unionida,,,Margaritiferidae
Animalia,Mollusca,,Heteroconchia,,Myida,,,Pholadidae
Animalia,Mollusca,,Heteroconchia,,Unionida,,,Iridinidae
Animalia,Mollusca,,Heteroconchia,,Solenida,,,Solenidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Galatheavalvidae
Animalia,Mollusca,,Heteroconchia,,Pandorida,,,Clavagelloidea
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Mactridae
Animalia,Mollusca,,Heteroconchia,,Carditida,,,Crassatelloidea
Animalia,Mollusca,,Heteroconchia,,Sphaeriida,,,Tellinidae
Animalia,Mollusca,,Heteroconchia,,Sphaeriida,,,Tellinoidea
Animalia,Mollusca,,Heteroconchia,,Gastrochaenida,,,Gastrochaenidae
Animalia,Mollusca,,Heteroconchia,,Unionida,,,Etheriidae
Animalia,Mollusca,,Heteroconchia,,Pandorida,,,Clavagellidae
Animalia,Mollusca,,Heteroconchia,,Lucinida,,,Thyasiridae
Animalia,Mollusca,,Heteroconchia,,Myida,,,Dreissenidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Gaimardiidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Neoleptonidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Hemidonacoidea
Animalia,Mollusca,,Heteroconchia,,Galeommatida,,,Galeommatidae
Animalia,Mollusca,,Heteroconchia,,Solenida,,,Saxicavellidae
Animalia,Mollusca,,Heteroconchia,,Sphaeriida,,,Solecurtidae
Animalia,Mollusca,,Heteroconchia,,Poromyida,,,Cetoconchidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Cyamioidea
Animalia,Mollusca,,Heteroconchia,,Poromyida,,,Poromyidae
Animalia,Mollusca,,Heteroconchia,,Poromyida,,,Euciroidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Cyamiidae
Animalia,Mollusca,,Heteroconchia,,Unionida,,,Hyriidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Cyrenoidea
Animalia,Mollusca,,Heteroconchia,,Myida,,,Myoidea
Animalia,Mollusca,,Heteroconchia,,,,,
Animalia,Mollusca,,Heteroconchia,,Poromyida,,,Halonymphidae
Animalia,Mollusca,,Heteroconchia,,Carditida,,,Crassatellidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Chamoidea
Animalia,Mollusca,,Heteroconchia,,Unionida,,,Unionidae
Animalia,Mollusca,,Heteroconchia,,Poromyida,,,Poromyoidea
Animalia,Mollusca,,Heteroconchia,,Unionida,,,Mycetopodidae
Animalia,Mollusca,,Heteroconchia,,Myida,,,Dreissenoidea
Animalia,Mollusca,,Heteroconchia,,Thraciida,,,Periplomatidae
Animalia,Mollusca,,Heteroconchia,,Sphaeriida,,,Semelidae
Animalia,Mollusca,,Heteroconchia,,Cardiida,,,Cardiidae
Animalia,Mollusca,,Heteroconchia,,Solenida,,,Solenoidea
Animalia,Mollusca,,Heteroconchia,,Carditida,,,Cardiniidae
Animalia,Mollusca,,Heteroconchia,,Lucinida,,,Thyasiroidea
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Arcticidae
Animalia,Mollusca,,Heteroconchia,,Sphaeriida,,,Donacidae
Animalia,Mollusca,,Heteroconchia,,Myida,,,Corbulidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Sportellidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Glauconomidae
Animalia,Mollusca,,Heteroconchia,,Pholadomyida,,,Pholadomyidae
Animalia,Mollusca,,Heteroconchia,,Poromyida,,,Lyonsiellidae
Animalia,Mollusca,,Heteroconchia,,Thraciida,,,Cleidothaeridae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Anatinellidae
Animalia,Mollusca,,Heteroconchia,,Carditida,,,Astartidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Chamidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Vesicomyidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Veneridae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Kelliellidae
Animalia,Mollusca,,Heteroconchia,,Carditida,,,Condylocardiidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Kellielloidea
Animalia,Mollusca,,Heteroconchia,,Poromyida,,,Verticordioidea
Animalia,Mollusca,,Heteroconchia,,Sphaeriida,,,Sphaeriidae
Animalia,Mollusca,,Heteroconchia,,Galeommatida,,,Galeommatoidea
Animalia,Mollusca,,Heteroconchia,,Myida,,,Myidae
Animalia,Mollusca,,Heteroconchia,,Solenida,,,Pharidae
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Cyrenoididae
Animalia,Mollusca,,Heteroconchia,,Solenida,,,Hiatelloidea
Animalia,Mollusca,,Heteroconchia,,Trigoniida,,,Trigoniidae
Animalia,Mollusca,,Heteroconchia,,Thraciida,,,Thracioidea
Animalia,Mollusca,,Heteroconchia,,Myida,,,Teredinidae
Animalia,Mollusca,,Heteroconchia,,Sphaeriida,,,Sphaerioidea
Animalia,Mollusca,,Heteroconchia,,Cardiida,,,Cardioidea
Animalia,Mollusca,,Heteroconchia,,Venerida,,,Cyrenidae
Animalia,Mollusca,,Heteroconchia,,Myida,,,Xylophagaidae
Animalia,Mollusca,,Heteroconchia,,Gastrochaenida,,,Gastrochaenoidea
Animalia,Mollusca,,Heteroconchia,,Pandorida,,,Laternulidae
Animalia,Mollusca,,Heteroconchia,,Carditida,,,Carditidae
Animalia,Mollusca,,Protobranchia,,Nuculanina,,,Sareptidae
Animalia,Mollusca,,Protobranchia,,Nuculanina,,,Lametilidae
Animalia,Mollusca,,Protobranchia,,Nuculanina,,,Siliculidae
Animalia,Mollusca,,Protobranchia,,Nuculanina,,,Nuculanidae
Animalia,Mollusca,,Protobranchia,,Nuculida,,,Praenuculidae
Animalia,Mollusca,,Protobranchia,,Nuculida,,,Nuculidae
Animalia,Mollusca,,Protobranchia,,Nuculanina,,,Phaseolidae
Animalia,Mollusca,,Protobranchia,,Nuculanina,,,Neilonellidae
Animalia,Mollusca,,Protobranchia,,Nuculanina,,,Tindariidae
Animalia,Mollusca,,Protobranchia,,Solemyida,,,Solemyoidea
Animalia,Mollusca,,Protobranchia,,Solemyida,,,Solemyidae
Animalia,Mollusca,,Protobranchia,,Manzanellida,,,Nucinellidae
Animalia,Mollusca,,Protobranchia,,,,,
Animalia,Mollusca,,Protobranchia,,Nuculida,,,Nuculoidea
Animalia,Mollusca,,Protobranchia,,Nuculanina,,,Yoldiidae
Animalia,Mollusca,,Protobranchia,,Manzanellida,,,Manzanellidae
Animalia,Mollusca,,Protobranchia,,Manzanellida,,,Manzanelloidea
Animalia,Mollusca,,Protobranchia,,Nuculanina,,,Malletiidae
Animalia,Mollusca,,Protobranchia,,Nuculanina,,,Nuculanoidea
Animalia,Mollusca,,Protobranchia,,Nuculanina,,,Sareptoidea
Animalia,Mollusca,,Aplotegmentaria,,Pholidoskepia,,,Meiomeniidae
Animalia,Mollusca,,Aplotegmentaria,,Neomeniida,,,Neomeniidae
Animalia,Mollusca,,Aplotegmentaria,,Neomeniida,,,Neomenioidea
Animalia,Mollusca,,Aplotegmentaria,,Pholidoskepia,,,Sandalomeniidae
Animalia,Mollusca,,Aplotegmentaria,,,,,
Animalia,Mollusca,,Aplotegmentaria,,Pholidoskepia,,,Lepidomeniidae
Animalia,Mollusca,,Aplotegmentaria,,Pholidoskepia,,,Macellomeniidae
Animalia,Mollusca,,Aplotegmentaria,,Neomeniida,,,Hemimeniidae
Animalia,Mollusca,,Aplotegmentaria,,Pholidoskepia,,,Gymnomeniidae
Animalia,Mollusca,,Aplotegmentaria,,Pholidoskepia,,,Dondersioidea
Animalia,Mollusca,,Aplotegmentaria,,Pholidoskepia,,,Dondersiidae
Animalia,Mollusca,,Patellogastropoda,,Nacellina,,,Lepetidae
Animalia,Mollusca,,Patellogastropoda,,Lottiina,,,Lottiidae
Animalia,Mollusca,,Patellogastropoda,,Patellida,,,Patelloidea
Animalia,Mollusca,,Patellogastropoda,,Nacellina,,,Nacelloidea
Animalia,Mollusca,,Patellogastropoda,,Lottiina,,,Neolepetopsidae
Animalia,Mollusca,,Patellogastropoda,,Nacellina,,,Lepetoidea
Animalia,Mollusca,,Patellogastropoda,,,,,
Animalia,Mollusca,,Patellogastropoda,,Nacellina,,,Pectinodontidae
Animalia,Mollusca,,Patellogastropoda,,Lottiina,,,Eoacmaeidae
Animalia,Mollusca,,Patellogastropoda,,Lottiina,,,Lottioidea
Animalia,Mollusca,,Patellogastropoda,,Lottiina,,,Acmaeidae
Animalia,Mollusca,,Patellogastropoda,,Nacellina,,,Nacellidae
Animalia,Mollusca,,Patellogastropoda,,Patellida,,,Patellidae
Animalia,Mollusca,,,,,,,
Animalia,Mollusca,,Scaphopoda,,Entalimorpha,,,Entalinoidea
Animalia,Mollusca,,Scaphopoda,,Dentaliida,,,Gadilinidae
Animalia,Mollusca,,Scaphopoda,,Dentaliida,,,Baltodentaliidae
Animalia,Mollusca,,Scaphopoda,,Dentaliida,,,Laevidentaliidae
Animalia,Mollusca,,Scaphopoda,,Gadilimorpha,,,Gadilidae
Animalia,Mollusca,,Scaphopoda,,Entalimorpha,,,Entalinidae
Animalia,Mollusca,,Scaphopoda,,Gadilimorpha,,,Wemersoniellidae
Animalia,Mollusca,,Scaphopoda,,Dentaliida,,,Dentaliidae
Animalia,Mollusca,,Scaphopoda,,Dentaliida,,,Rhabdidae
Animalia,Mollusca,,Scaphopoda,,Dentaliida,,,Dentalioidea
Animalia,Mollusca,,Scaphopoda,,Gadilimorpha,,,Gadiloidea
Animalia,Mollusca,,Scaphopoda,,Dentaliida,,,Omniglyptidae
Animalia,Mollusca,,Scaphopoda,,Dentaliida,,,Calliodentaliidae
Animalia,Mollusca,,Scaphopoda,,Dentaliida,,,Prodentaliidae
Animalia,Mollusca,,Scaphopoda,,Dentaliida,,,Anulidentaliidae
Animalia,Mollusca,,Scaphopoda,,Gadilimorpha,,,Pulsellidae
Animalia,Mollusca,,Scaphopoda,,,,,
Animalia,Mollusca,,Scaphopoda,,Dentaliida,,,Fustiariidae
Animalia,Mollusca,,Vetigastropoda,,Trochida,,,Skeneidae
Animalia,Mollusca,,Vetigastropoda,,Lepetellida,,,Pyropeltidae
Animalia,Mollusca,,Vetigastropoda,,Lepetellida,,,Pseudococculinidae
Animalia,Mollusca,,Vetigastropoda,,Neomphalina,,,Peltospiridae
Animalia,Mollusca,,Vetigastropoda,,Lepetellida,,,Osteopeltidae
Animalia,Mollusca,,Vetigastropoda,,Scissurellina,,,Lepetodriloidea
Animalia,Mollusca,,Vetigastropoda,,Cocculinina,,,Cocculinoidea
Animalia,Mollusca,,Vetigastropoda,,Lepetellida,,,Bathyphytophilidae
Animalia,Mollusca,,Vetigastropoda,,Trochida,,,Colloniidae
Animalia,Mollusca,,Vetigastropoda,,Seguenziida,,,Pendromidae
Animalia,Mollusca,,Vetigastropoda,,Trochida,,,Angariidae
Animalia,Mollusca,,Vetigastropoda,,Trochida,,,Solariellidae
Animalia,Mollusca,,Vetigastropoda,,Seguenziida,,,Chilodontaidae
Animalia,Mollusca,,Vetigastropoda,,Scissurellina,,,Scissurellidae
Animalia,Mollusca,,Vetigastropoda,,Scissurellina,,,Anatomidae
Animalia,Mollusca,,Vetigastropoda,,Trochida,,,Trochidae
Animalia,Mollusca,,Vetigastropoda,,Pleurotomariida,,,Pleurotomariidae
Animalia,Mollusca,,Vetigastropoda,,Lepetellida,,,Addisoniidae
Animalia,Mollusca,,Vetigastropoda,,Trochida,,,Calliostomatidae
Animalia,Mollusca,,Vetigastropoda,,Trochida,,,Areneidae
Animalia,Mollusca,,Vetigastropoda,,Neomphalina,,,Neomphalidae
Animalia,Mollusca,,Vetigastropoda,,Scissurellina,,,Lepetodrilidae
Animalia,Mollusca,,Vetigastropoda,,Cocculinina,,,Bathysciadiidae
Animalia,Mollusca,,Vetigastropoda,,Trochida,,,Phasianellidae
Animalia,Mollusca,,Vetigastropoda,,Seguenziida,,,Eucyclidae
Animalia,Mollusca,,Vetigastropoda,,Scissurellina,,,Sutilizonidae
Animalia,Mollusca,,Vetigastropoda,,Seguenziida,,,Seguenziidae
Animalia,Mollusca,,Vetigastropoda,,Scissurellina,,,Larocheidae
Animalia,Mollusca,,Vetigastropoda,,Fissurellina,,,Fissurellidae
Animalia,Mollusca,,Vetigastropoda,,Haliotida,,,Haliotidae
Animalia,Mollusca,,Vetigastropoda,,Lepetellida,,,Lepetellidae
Animalia,Mollusca,,Vetigastropoda,,Trochida,,,Tegulidae
Animalia,Mollusca,,Vetigastropoda,,,,,
Animalia,Mollusca,,Vetigastropoda,,Seguenziida,,,Eudaroniidae
Animalia,Mollusca,,Vetigastropoda,,Trochida,,,Turbinidae
Animalia,Mollusca,,Vetigastropoda,,Lepetellida,,,Lepetelloidea
Animalia,Mollusca,,Vetigastropoda,,Seguenziida,,,Choristellidae
Animalia,Mollusca,,Vetigastropoda,,Cocculinina,,,Cocculinidae
Animalia,Mollusca,,Vetigastropoda,,Haliotida,,,Haliotoidea
Animalia,Mollusca,,Vetigastropoda,,Trochida,,,Margaritidae
Animalia,Mollusca,,Vetigastropoda,,Lepetellida,,,Cocculinellidae
Animalia,Mollusca,,Vetigastropoda,,Neomphalina,,,Neomphaloidea
Animalia,Mollusca,,Vetigastropoda,,Seguenziida,,,Seguenzioidea
Animalia,Mollusca,,Vetigastropoda,,Scissurellina,,,Scissurelloidea
Animalia,Mollusca,,Vetigastropoda,,Pleurotomariida,,,Pleurotomarioidea
Animalia,Mollusca,,Vetigastropoda,,Lepetellida,,,Caymanabyssiidae
Animalia,Mollusca,,Vetigastropoda,,Trochida,,,Conradiidae
Animalia,Mollusca,,Vetigastropoda,,Trochida,,,Liotiidae
Animalia,Mollusca,,Vetigastropoda,,Seguenziida,,,Trochaclididae
Animalia,Mollusca,,Vetigastropoda,,Trochida,,,Trochoidea
Animalia,Mollusca,,Vetigastropoda,,Fissurellina,,,Fissurelloidea
Animalia,Mollusca,,Vetigastropoda,,Seguenziida,,,Cataegidae
Animalia,Mollusca,,Vetigastropoda,,Neomphalina,,,Melanodrymiidae
Animalia,Mollusca,,Pachytegmentaria,,Cavibelonia,,,Simrothiellidae
Animalia,Mollusca,,Pachytegmentaria,,Cavibelonia,,,Rhipidoherpiidae
Animalia,Mollusca,,Pachytegmentaria,,Cavibelonia,,,Pararrhopaliidae
Animalia,Mollusca,,Pachytegmentaria,,Cavibelonia,,,Acanthomeniidae
Animalia,Mollusca,,Pachytegmentaria,,Cavibelonia,,,Strophomeniidae
Animalia,Mollusca,,Pachytegmentaria,,Sterrofustia,,,Imeroherpiidae
Animalia,Mollusca,,Pachytegmentaria,,Cavibelonia,,,Syngenoherpiidae
Animalia,Mollusca,,Pachytegmentaria,,Cavibelonia,,,Rhopalomeniidae
Animalia,Mollusca,,Pachytegmentaria,,Cavibelonia,,,Drepanomeniidae
Animalia,Mollusca,,Pachytegmentaria,,Sterrofustia,,,Heteroherpioidea
Animalia,Mollusca,,Pachytegmentaria,,,,,
Animalia,Mollusca,,Pachytegmentaria,,Cavibelonia,,,Proneomeniidae
Animalia,Mollusca,,Pachytegmentaria,,Sterrofustia,,,Herteroherpiidae
Animalia,Mollusca,,Pachytegmentaria,,Cavibelonia,,,Amphimeniidae
Animalia,Mollusca,,Pachytegmentaria,,Sterrofustia,,,Phyllomeniidae
Animalia,Mollusca,,Pachytegmentaria,,Cavibelonia,,,Proneomenioidea
Animalia,Mollusca,,Pachytegmentaria,,Cavibelonia,,,Epimeniidae
Animalia,Mollusca,,Pachytegmentaria,,Cavibelonia,,,Notomeniidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Thysanoteuthidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Architeuthidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Mastigoteuthidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Promachoteuthidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Neoteuthidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Walvisteuthidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Ancistrocheiridae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Chiroteuthidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Bathyteuthidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Gonatidae
Animalia,Mollusca,,Coleoidea,,Myopsina,,,Loliginidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Batoteuthidae
Animalia,Mollusca,,Coleoidea,,Spirulida,,,Spirulidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Psychroteuthidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Octopoteuthidae
Animalia,Mollusca,,Coleoidea,,Incirrina,,,Ocythoidae
Animalia,Mollusca,,Coleoidea,,Incirrina,,,Alloposidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Enoploteuthidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Lepidoteuthidae
Animalia,Mollusca,,Coleoidea,,Cirrina,,,Cirroteuthidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Pyroteuthidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Cycloteuthidae
Animalia,Mollusca,,Coleoidea,,Incirrina,,,Argonautidae
Animalia,Mollusca,,Coleoidea,,Incirrina,,,Bolitaenidae
Animalia,Mollusca,,Coleoidea,,Cirrina,,,Stauroteuthidae
Animalia,Mollusca,,Coleoidea,,Incirrina,,,Idioctopodidae
Animalia,Mollusca,,Coleoidea,,Sepiida,,,Sepiadariidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Joubiniteuthidae
Animalia,Mollusca,,Coleoidea,,,,,
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Chtenopterygidae
Animalia,Mollusca,,Coleoidea,,Incirrina,,,Vitreledonellidae
Animalia,Mollusca,,Coleoidea,,Cirrina,,,Opisthoteuthidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Histioteuthidae
Animalia,Mollusca,,Coleoidea,,Sepiolida,,,Sepiolidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Ommastrephidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Lycoteuthidae
Animalia,Mollusca,,Coleoidea,,Sepiida,,,Sepiidae
Animalia,Mollusca,,Coleoidea,,Sepiolida,,,Idiosepiidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Onychoteuthidae
Animalia,Mollusca,,Coleoidea,,Incirrina,,,Amphitretidae
Animalia,Mollusca,,Coleoidea,,Incirrina,,,Octopodidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Brachioteuthidae
Animalia,Mollusca,,Coleoidea,,Oegopsina,,,Cranchiidae
Animalia,Mollusca,,Coleoidea,,Incirrina,,,Tremoctopodidae
Animalia,Mollusca,,Coleoidea,,Vampyromorphida,,,Vampyroteuthidae
Animalia,Mollusca,,Neritimorpha,,Helicinina,,,Proserpinellidae
Animalia,Mollusca,,Neritimorpha,,Hydrocenina,,,Hydrocenoidea
